"work_id","title","domain","field","subfield","topic"
"https://openalex.org/W4411069823","A Triple Oral Combination of Bendamustine, Acalabrutinib, and Venetoclax Demonstrates Efficacy Against Mantle Cell Lymphoma In Vitro and In Vivo","Health Sciences","Medicine","Pathology and Forensic Medicine","Lymphoma Diagnosis and Treatment"
"https://openalex.org/W4411089996","Validation of risk prediction models for sentinel lymph node metastasis in melanoma in a high UV index region","Health Sciences","Medicine","Oncology","Cutaneous Melanoma Detection and Management"
"https://openalex.org/W4411112119","Individuals with methamphetamine use disorder show reduced directed exploration and learning rates independent of an aversive interoceptive state induction","Life Sciences","Neuroscience","Cognitive Neuroscience","Neural and Behavioral Psychology Studies"
"https://openalex.org/W4411161276","Physiological role and mechanisms of action for a long noncoding haplotype region","Life Sciences","Biochemistry, Genetics and Molecular Biology","Cancer Research","Cancer-related molecular mechanisms research"
"https://openalex.org/W4411176834","Genes driving three-dimensional growth of immortalized cells and cancer","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","CRISPR and Genetic Engineering"
"https://openalex.org/W4411178161","Deceptive counterfeits and anti-counterfeiting: a blessing in disguise?","Social Sciences","Business, Management and Accounting","Strategy and Management","Sustainable Supply Chain Management"
"https://openalex.org/W4411202166","A case report about the detection of infectious hypodermal and hematopoietic necrosis virus (IHHNV) in shrimp displaying no clinical signs or histopathological lesions from farms on Colombia’s north coast","Life Sciences","Immunology and Microbiology","Immunology","Invertebrate Immune Response Mechanisms"
"https://openalex.org/W4411220682","NO and c-C<sub>3</sub>H<sub>2</sub> in the Outer Galaxy: High Molecular Abundances at <i>R</i> <sub>GC</sub> &gt; 13 kpc","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Astrophysics and Star Formation Studies"
"https://openalex.org/W4411227548","Type 2 immune responses are associated with less severe COVID-19 in a hospitalized cohort","Health Sciences","Medicine","Infectious Diseases","COVID-19 Clinical Research Studies"
"https://openalex.org/W4411252490","Medin induces pro‐inflammatory activation of human brain vascular smooth muscle cells","Life Sciences","Pharmacology, Toxicology and Pharmaceutics","Pharmacology","Pharmacological Effects of Natural Compounds"
"https://openalex.org/W4411427573","Physics-Informed Pontryagin Neural Networks for Path-Constrained Optimal Control Problems","Physical Sciences","Physics and Astronomy","Statistical and Nonlinear Physics","Model Reduction and Neural Networks"
"https://openalex.org/W4411483102","Development of boron-enhanced inconel 718 with superior thermomechanical properties for high-temperature concentrated solar power applications","Physical Sciences","Energy","Renewable Energy, Sustainability and the Environment","Solar Thermal and Photovoltaic Systems"
"https://openalex.org/W4411501303","Down syndrome in Africa: Challenges, opportunities, and future directions","Health Sciences","Medicine","Public Health, Environmental and Occupational Health","Down syndrome and intellectual disability research"
"https://openalex.org/W4411613044","Investigating Silicate, Carbon, and Water in the Diffuse Interstellar Medium: The First Shots from WISCI","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Astrophysics and Star Formation Studies"
"https://openalex.org/W4411686790","The Galactic bulge exploration","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","History and Developments in Astronomy"
"https://openalex.org/W4412131694","Characterizing the z ≈ 7.66 Type-II AGN candidate SMACS S06355 using BEAGLE-AGN and <i>JWST</i> NIRSpec/NIRCam","Physical Sciences","Engineering","Computational Mechanics","Astronomical Observations and Instrumentation"
"https://openalex.org/W4412192162","Cooling rates and melt extraction timescales determined by diffusion chronometry on shallow crustal plutonic rocks","Physical Sciences","Earth and Planetary Sciences","Geophysics","Geological and Geochemical Analysis"
"https://openalex.org/W4412395806","Natural killer cells from endurance-trained older adults show improved functional and metabolic responses to adrenergic blockade and mTOR inhibition","Health Sciences","Medicine","Rehabilitation","Exercise and Physiological Responses"
"https://openalex.org/W4412447635","Experimental and computational approaches for evaluating molecule interactions with equilibrative nucleoside transporters 1 and 2","Health Sciences","Medicine","Infectious Diseases","HIV/AIDS drug development and treatment"
"https://openalex.org/W4412559651","Integrating pulmonary and systemic transcriptomes to characterize lung injury after pediatric hematopoietic stem cell transplant","Health Sciences","Medicine","Pulmonary and Respiratory Medicine","Neonatal Respiratory Health Research"
"https://openalex.org/W4412620621","Lights Out: Political and Economic Determinants of Electricity Shutoffs in the United States","Physical Sciences","Energy","Renewable Energy, Sustainability and the Environment","Energy, Environment, and Transportation Policies"
"https://openalex.org/W4412712721","Lyα emission from [O <scp>iii</scp>] emitters near reionization: the role of environment in galaxy Lyα detection","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Galaxies: Formation, Evolution, Phenomena"
"https://openalex.org/W4412757787","Cryogenic Nano-Imaging of Excitons in a Monolayer Semiconductor","Physical Sciences","Engineering","Biomedical Engineering","Plasmonic and Surface Plasmon Research"
"https://openalex.org/W4412829528","Diagnosing aerosol–meteorological interactions on snow within Earth system models: a proof-of-concept study over High Mountain Asia","Physical Sciences","Environmental Science","Global and Planetary Change","Climate variability and models"
"https://openalex.org/W4412901338","Explaining JWST Counts with Galaxy Formation Models","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Galaxies: Formation, Evolution, Phenomena"
"https://openalex.org/W4412940043","Stellar tidal streams around nearby spiral galaxies with deep imaging from amateur telescopes","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Galaxies: Formation, Evolution, Phenomena"
"https://openalex.org/W4412951091","Social Microbial Transmission in a Solitary Mammal","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Gut microbiota and health"
"https://openalex.org/W4413142464","Global Climate","Physical Sciences","Environmental Science","Global and Planetary Change","Flood Risk Assessment and Management"
"https://openalex.org/W4413332764","Comparing owner reported and genetic breed identification reveals high concordance in a large cohort from the Dog Aging Project","Life Sciences","Biochemistry, Genetics and Molecular Biology","Genetics","Human-Animal Interaction Studies"
"https://openalex.org/W4413339587","The pioneer factor, ETV2, regulates networks to specify the embryonic endothelial lineage","Life Sciences","Biochemistry, Genetics and Molecular Biology","Molecular Biology","Pluripotent Stem Cells Research"
"https://openalex.org/W4413433317","Tracing priming effects in palsa peat carbon dynamics using a stable isotope-assisted metabolomics approach","Physical Sciences","Environmental Science","Ecology","Peatlands and Wetlands Ecology"
"https://openalex.org/W4413506357","Loss of hepatic carboxylesterase 3 prevents the development of MASLD in mice","Health Sciences","Medicine","Epidemiology","Liver Disease Diagnosis and Treatment"
"https://openalex.org/W4413745689","Proposing Technology-Enhanced Wisdom","Physical Sciences","Computer Science","Artificial Intelligence","AI in Service Interactions"
"https://openalex.org/W4413758910","Adaptations in common synaptic inputs to spinal motor neurons during grasping versus a less functional hand task","Physical Sciences","Engineering","Biomedical Engineering","Muscle activation and electromyography studies"
"https://openalex.org/W4413847349","Growth rates and metabolic traits differ by diarrhoeal manifestation in Campylobacter jejuni strains","Life Sciences","Agricultural and Biological Sciences","Food Science","Salmonella and Campylobacter epidemiology"
"https://openalex.org/W4413886597","Towards Privacy-Preserving Revocation of Verifiable Credentials with Time-Flexibility","Physical Sciences","Computer Science","Artificial Intelligence","Cryptography and Data Security"
"https://openalex.org/W4413909944","Gonadotropin trajectories among postmenopausal women not using hormone therapy","Health Sciences","Medicine","Endocrinology, Diabetes and Metabolism","Menopause: Health Impacts and Treatments"
"https://openalex.org/W4414285647","Sleep-Disordered Breathing in Children With Craniofacial Syndromes","Life Sciences","Neuroscience","Endocrine and Autonomic Systems","Neuroscience of respiration and sleep"
"https://openalex.org/W4414607933","Multi-omics protein signaling networks identify sex-specific therapeutic candidates in lung adenocarcinoma","Health Sciences","Medicine","Pulmonary and Respiratory Medicine","Lung Cancer Treatments and Mutations"
"https://openalex.org/W4414785092","Growth hormone excess drives liver aging via increased glycation stress","Life Sciences","Biochemistry, Genetics and Molecular Biology","Clinical Biochemistry","Advanced Glycation End Products research"
"https://openalex.org/W4414793368","Sulcal morphology in former American football players","Health Sciences","Medicine","Epidemiology","Traumatic Brain Injury Research"
"https://openalex.org/W4415024770","Glia inflammation and cell death pathways drive disease progression in preclinical and early AD","Life Sciences","Neuroscience","Neurology","Neuroinflammation and Neurodegeneration Mechanisms"
"https://openalex.org/W4415249436","<i>JWST</i> s PEARLS: NIRCam imaging and NIRISS spectroscopy of a <i>z</i> = 3.6 star-forming galaxy lensed into a near-Einstein ring by a <i>z</i> = 1.258 massive elliptical galaxy","Physical Sciences","Physics and Astronomy","Instrumentation","Astronomy and Astrophysical Research"
